Date,Open,High,Low,Close,Adj Close,Volume
2018-04-13,51.310287,51.350483,50.795818,50.876205,45.921051,371210
2018-04-16,50.932476,51.085209,50.667202,50.996784,46.029888,237355
2018-04-17,51.036976,51.543407,50.932476,51.125401,46.145985,477447
2018-04-18,51.053055,52.154343,51.036976,52.041801,46.973118,439381
2018-04-19,52.065914,52.652733,51.969452,52.508038,47.393959,475332
2018-04-20,52.604504,53.030548,52.395496,52.612541,47.488281,387133
2018-04-23,52.773312,53.577171,52.757236,53.239552,48.054222,862465
2018-04-24,53.255627,53.432476,51.832798,51.872990,46.820755,516011
2018-04-25,51.929260,52.475883,51.655949,52.355305,47.256088,410644
2018-04-26,52.371384,53.094856,52.323151,52.636658,47.510044,402310
2018-04-27,52.757236,53.223473,52.717041,53.030548,47.865566,143806
2018-04-30,53.167202,53.175240,52.379421,52.491962,47.379444,503820
2018-05-01,52.540192,52.829582,52.162380,52.700966,47.568081,493744
2018-05-02,53.464630,53.480705,52.363342,52.612541,47.488281,437639
2018-05-03,52.459808,52.652733,51.969452,51.969452,46.907825,537035
2018-05-04,51.937298,52.218651,51.615757,52.065914,46.994892,483792
2018-05-07,52.138264,52.700966,52.033764,52.307076,47.212555,705224
2018-05-08,52.363342,52.998390,52.363342,52.741158,47.604359,607818
2018-05-09,52.668812,52.974277,52.266880,52.516075,47.401199,514270
2018-05-10,52.564308,53.311897,52.475883,53.311897,48.119522,788572
2018-05-11,53.255627,53.786175,52.709003,52.901928,47.749477,775385
2018-05-14,52.974277,53.553055,52.950161,53.199356,48.017944,588536
2018-05-15,53.183281,53.697750,52.604504,53.199356,48.017944,814447
2018-05-16,53.239552,53.721867,52.797428,52.853699,47.705944,842312
2018-05-17,52.885853,53.424438,52.644695,52.700966,47.568081,882369
2018-05-18,52.741158,53.086819,52.636658,52.877815,47.727718,606699
2018-05-22,52.950161,53.135048,52.331188,52.676849,47.546326,517131
2018-05-23,52.532154,53.231510,52.532154,52.950161,47.793015,474586
2018-05-24,53.006432,53.118973,52.548233,52.717041,47.582600,494739
2018-05-25,52.725079,53.239552,52.717041,53.030548,47.865566,474586
2018-05-28,52.990353,53.191319,52.467846,52.684887,47.553577,248054
2018-05-29,52.532154,53.456593,52.475883,53.110931,47.938126,1105045
2018-05-30,53.263664,53.705788,53.030548,53.577171,48.358944,603216
2018-05-31,53.424438,53.914791,53.263664,53.898712,48.649178,2047500
2018-06-01,53.882637,54.533764,53.737942,53.954983,48.699963,564776
2018-06-04,53.866558,54.011253,53.464630,53.721867,48.489555,517131
2018-06-05,53.778133,54.131832,53.400322,53.641479,48.416996,369344
2018-06-06,53.657555,53.673634,52.709003,52.741158,47.604359,628220
2018-06-07,52.733120,52.974277,51.816719,51.840836,46.791733,635933
2018-06-08,51.832798,52.548233,51.599678,52.548233,47.430233,586919
2018-06-11,52.636658,53.086819,52.556271,52.773312,47.633385,485160
2018-06-12,52.837620,53.038586,52.524117,53.030548,47.865566,375439
2018-06-13,53.006432,53.110931,52.572346,52.733120,47.597118,372702
2018-06-14,52.411575,53.167202,52.299034,52.877815,47.943317,393228
2018-06-15,52.781349,53.681671,52.540192,53.231510,48.264008,2205239
2018-06-18,53.102894,53.689713,52.765274,53.601288,48.599281,381162
2018-06-19,53.528938,53.617363,53.070740,53.239552,48.271301,398951
2018-06-20,53.480705,54.694534,53.376205,54.622185,49.524906,603589
2018-06-21,54.469452,54.606110,54.043407,54.163986,49.109463,488643
2018-06-22,54.228294,54.453377,54.091640,54.204182,49.145897,369717
2018-06-25,54.172028,54.340836,53.914791,54.204182,49.145897,908742
2018-06-26,54.332798,55.096462,54.011253,54.654343,49.554058,992339
2018-06-27,54.790997,55.369774,54.606110,54.927654,49.801861,684200
2018-06-28,54.670418,54.863342,53.946945,54.300644,49.233368,455677
2018-06-29,54.437298,54.493568,54.091640,54.340836,49.269802,373946
2018-07-03,54.485531,54.573956,53.914791,54.019295,48.978264,401812
2018-07-04,53.979099,54.107716,53.858521,53.938908,48.905380,165701
2018-07-05,53.882637,54.019295,53.295818,53.336014,48.358757,431419
2018-07-06,53.368168,53.906754,53.295818,53.818329,48.796059,497973
2018-07-09,53.818329,54.180065,53.713825,53.858521,48.832500,383650
2018-07-10,54.011253,54.316719,53.802250,54.107716,49.058445,542260
2018-07-11,53.963024,54.871384,53.898712,54.742764,49.634235,724879
2018-07-12,54.766880,55.811897,54.766880,55.643085,50.450535,1755284
2018-07-13,55.643085,55.876205,55.490353,55.610931,50.421383,253154
2018-07-16,55.586819,55.972668,55.522507,55.860130,50.647331,1074692
2018-07-17,55.787781,56.205788,55.594856,56.053055,50.822239,500088
2018-07-18,56.053055,56.221867,55.723473,55.723473,50.523415,1646310
2018-07-19,55.643085,56.045017,55.586819,55.940514,50.720203,270072
2018-07-20,55.892284,55.964630,55.506432,55.723473,50.523415,421467
2018-07-23,55.827972,55.827972,55.514469,55.787781,50.581722,356282
2018-07-24,55.747589,55.884243,55.112541,55.273312,50.115265,403180
2018-07-25,54.742764,55.200966,54.461414,55.088425,49.947636,397085
2018-07-26,55.506432,56.036976,55.273312,55.972668,50.749359,535666
2018-07-27,55.964630,56.181671,55.466236,55.715435,50.516125,427065
2018-07-30,55.747589,55.827972,55.209003,55.265274,50.107979,381286
2018-07-31,55.249195,55.369774,54.815113,55.289391,50.129841,698879
2018-08-01,55.466236,55.466236,54.332798,54.606110,49.510334,596871
2018-08-02,54.630226,54.855305,54.131832,54.662380,49.561340,338866
2018-08-03,54.581993,54.758842,54.340836,54.702572,49.597786,299058
2018-08-07,54.839230,54.887459,54.027332,54.091640,49.043873,631828
2018-08-08,54.067524,54.533764,53.898712,54.437298,49.357273,396463
2018-08-09,54.421223,54.799034,54.340836,54.799034,49.685246,535666
2018-08-10,54.614147,54.726688,53.617363,53.930866,48.898098,620258
2018-08-13,53.866558,54.340836,53.858521,54.139870,49.087601,554700
2018-08-14,54.220257,55.506432,54.220257,55.273312,50.115265,707587
2018-08-15,55.152733,55.168812,54.284565,54.863342,49.743546,657454
2018-08-16,55.048233,55.675240,55.016075,55.474277,50.297470,663550
2018-08-17,55.385853,55.819935,55.032154,55.715435,50.516125,264848
2018-08-20,55.707394,55.787781,55.257236,55.337620,50.173573,555197
2018-08-21,55.329582,55.643085,55.265274,55.297428,50.137131,432788
2018-08-22,55.281349,55.329582,54.710609,54.718651,49.612370,490509
2018-08-23,54.766880,55.080387,54.726688,54.991962,49.860165,364243
2018-08-24,54.911575,54.983925,54.678455,54.686497,49.583218,299680
2018-08-27,54.799034,55.064308,54.557877,54.638264,49.539474,369344
2018-08-28,54.638264,54.919613,53.858521,54.493568,49.408291,718783
2018-08-29,54.477493,55.176849,54.348873,54.533764,49.444729,604335
2018-08-30,54.581993,54.694534,54.469452,54.654343,49.554058,386635
2018-08-31,54.581993,54.766880,54.059486,54.260448,49.196922,928024
2018-09-04,54.236336,54.236336,53.247589,53.247589,48.278580,585924
2018-09-05,53.858521,55.948551,53.762058,55.683281,50.486973,2379399
2018-09-06,55.699356,55.723473,54.477493,54.710609,49.605072,803251
2018-09-07,54.654343,54.750805,53.705788,54.501610,49.415585,762821
2018-09-10,54.638264,54.694534,54.180065,54.437298,49.357273,431295
2018-09-11,54.469452,55.176849,54.099678,55.064308,49.925766,972435
2018-09-12,55.048233,55.048233,54.348873,54.654343,49.554058,588785
2018-09-13,54.316719,54.485531,54.067524,54.204182,49.360062,312990
2018-09-14,54.268490,54.268490,53.255627,53.416397,48.642696,528451
2018-09-17,53.416397,54.027332,53.344051,53.657555,48.862289,455304
2018-09-18,53.609325,54.919613,53.609325,54.782959,49.887119,552460
2018-09-19,54.758842,55.040192,54.573956,54.807076,49.909077,748390
2018-09-20,54.742764,55.241158,54.573956,55.160770,50.231171,600354
2018-09-21,55.144695,55.200966,54.670418,54.782959,49.887119,2309859
2018-09-24,54.839230,55.000000,54.316719,54.469452,49.601635,621378
2018-09-25,54.614147,54.742764,53.609325,53.609325,48.818371,575101
2018-09-26,53.593246,53.946945,53.368168,53.545017,48.759811,933746
2018-09-27,53.617363,54.003216,53.408360,53.504822,48.723209,584804
2018-09-28,53.512863,53.745979,53.247589,53.344051,48.576809,636928
2018-10-01,53.472668,53.914791,52.226688,52.411575,47.727665,840446
2018-10-02,52.419613,52.725079,51.864952,52.250805,47.581261,772400
2018-10-03,52.331188,52.588425,51.913181,52.009647,47.361649,467122
2018-10-04,51.913181,51.913181,51.012863,51.672028,47.054211,581570
2018-10-05,51.567524,51.784565,51.061092,51.181671,46.607670,407161
2018-10-09,51.221867,51.792606,50.884243,51.382637,46.790668,486280
2018-10-10,51.366558,51.382637,50.723473,50.844051,46.300228,480682
2018-10-11,50.643085,51.020901,50.313503,50.377815,45.875656,769041
2018-10-12,50.659164,51.213825,50.257236,51.069134,46.505184,754984
2018-10-15,50.996784,51.245979,50.659164,51.109325,46.541798,607196
2018-10-16,51.125401,51.479099,50.836014,51.318329,46.732124,623120
2018-10-17,50.659164,51.736336,50.659164,51.639870,47.024937,772026
2018-10-18,51.535370,51.977493,51.519295,51.872990,47.237209,706716
2018-10-19,51.881027,53.086819,51.832798,52.982315,48.247395,690669
2018-10-22,52.982315,53.022507,52.387459,52.572346,47.874069,586795
2018-10-23,52.154343,52.821545,51.905144,52.636658,47.932640,561293
2018-10-24,52.668812,52.958199,52.443729,52.773312,48.057068,591522
2018-10-25,52.781349,52.918007,52.130226,52.218651,47.551979,550470
2018-10-26,52.090031,52.355305,51.342445,51.953377,47.310406,535293
2018-10-29,52.106110,52.765274,52.041801,52.218651,47.551979,541513
2018-10-30,52.210609,52.765274,51.977493,52.717041,48.005825,374693
2018-10-31,52.885853,53.520901,52.709003,52.926044,48.196152,699501
2018-11-01,52.853699,54.035370,52.242764,52.411575,47.727665,1104174
2018-11-02,53.490002,55.000000,51.900002,52.099998,47.443935,930900
2018-11-05,52.209999,54.669998,52.150002,54.590000,49.711407,978700
2018-11-06,54.650002,55.320000,54.250000,55.310001,50.367062,606900
2018-11-07,56.000000,57.660000,55.990002,56.810001,51.733006,1011500
2018-11-08,56.779999,57.820000,55.860001,57.700001,52.543480,888100
2018-11-09,57.450001,58.419998,57.279999,58.330002,53.117180,1001900
2018-11-12,57.820000,59.110001,57.799999,58.880001,53.618023,718200
2018-11-13,58.709999,58.820000,58.430000,58.599998,53.363041,633900
2018-11-14,58.240002,59.400002,58.009998,58.709999,53.463219,784500
2018-11-15,58.610001,59.130001,57.750000,58.869999,53.608906,800200
2018-11-16,58.230000,59.150002,58.230000,58.750000,53.499638,540800
2018-11-19,58.750000,59.330002,58.310001,58.790001,53.536060,816500
2018-11-20,58.610001,58.919998,58.029999,58.549999,53.317513,702300
2018-11-21,58.549999,61.459999,58.549999,60.369999,54.974861,1229100
2018-11-22,60.419998,61.000000,60.029999,60.040001,54.674351,299800
2018-11-23,60.049999,61.330002,59.840000,61.000000,55.548561,464100
2018-11-26,61.160000,61.820000,60.880001,61.020000,55.566776,917900
2018-11-27,61.029999,61.820000,61.009998,61.130001,55.666939,630700
2018-11-28,61.230000,61.709999,60.250000,60.590000,55.175209,764800
2018-11-29,60.410000,61.549999,60.340000,61.330002,55.849072,1046600
2018-11-30,61.340000,61.500000,60.549999,61.290001,55.812641,759800
2018-12-03,61.500000,61.750000,60.520000,61.459999,55.967453,680400
2018-12-04,61.259998,61.939999,61.099998,61.250000,55.776222,743700
2018-12-05,61.419998,63.189999,61.270000,62.070000,56.522926,959700
2018-12-06,61.580002,62.250000,60.500000,62.029999,56.486511,951000
2018-12-07,62.029999,62.029999,60.639999,61.009998,55.557667,951600
2018-12-10,60.959999,62.689999,60.779999,62.340000,56.768818,861200
2018-12-11,62.340000,63.060001,61.590000,61.720001,56.204220,764000
2018-12-12,62.029999,62.049999,61.049999,61.790001,56.267967,902800
2018-12-13,61.639999,62.189999,61.330002,62.080002,56.803242,607800
2018-12-14,61.880001,61.959999,60.610001,60.700001,55.540531,581200
2018-12-17,60.389999,61.939999,60.389999,60.939999,55.760128,672200
2018-12-18,61.000000,61.750000,60.889999,61.000000,55.815037,1162900
2018-12-19,60.779999,61.820000,60.220001,61.130001,55.933979,713900
2018-12-20,61.009998,61.590000,60.209999,60.419998,55.284332,540200
2018-12-21,60.490002,61.169998,60.209999,60.689999,55.531387,1524900
2018-12-24,60.310001,60.779999,59.860001,60.439999,55.302635,382100
2018-12-27,60.730000,61.230000,60.299999,60.740002,55.577129,698800
2018-12-28,61.040001,61.169998,60.520000,60.599998,55.449028,679100
2018-12-31,60.630001,61.500000,60.240002,61.110001,55.915680,365500
2019-01-02,60.970001,61.799999,60.450001,61.049999,55.860783,626700
2019-01-03,60.770000,61.110001,60.369999,60.669998,55.513081,617800
2019-01-04,60.930000,61.290001,60.509998,60.799999,55.632027,444100
2019-01-07,61.000000,61.599998,60.470001,61.369999,56.153580,724700
2019-01-08,61.549999,62.090000,61.310001,61.849998,56.592785,601100
2019-01-09,61.860001,62.650002,61.840000,62.480000,57.169228,643000
2019-01-10,62.580002,63.119999,62.360001,62.889999,57.544384,596800
2019-01-11,62.919998,64.160004,62.849998,63.860001,58.431938,668100
2019-01-14,63.849998,64.360001,63.470001,64.070000,58.624081,739000
2019-01-15,64.190002,64.889999,64.190002,64.620003,59.127335,567600
2019-01-16,64.680000,64.730003,63.910000,64.180000,58.724739,860800
2019-01-17,64.169998,64.730003,63.950001,64.300003,58.834534,738200
2019-01-18,64.419998,64.419998,63.590000,63.630001,58.221478,1073500
2019-01-21,63.740002,64.370003,63.549999,63.700001,58.285530,381400
2019-01-22,63.849998,64.010002,63.410000,63.930000,58.495991,593200
2019-01-23,63.790001,64.529999,63.389999,63.439999,58.047626,799400
2019-01-24,63.560001,64.139999,63.240002,63.270000,57.892082,815500
2019-01-25,63.660000,64.000000,62.669998,63.200001,57.828037,547300
2019-01-28,63.090000,63.790001,62.900002,63.560001,58.157436,383600
2019-01-29,63.430000,63.799999,62.680000,63.410000,58.020184,445000
2019-01-30,63.400002,63.590000,62.669998,63.099998,57.736538,579700
2019-01-31,63.250000,63.790001,63.040001,63.630001,58.221478,371800
2019-02-01,63.669998,64.160004,63.410000,63.959999,58.523426,261100
2019-02-04,64.129997,64.559998,63.900002,64.519997,59.035824,331100
2019-02-05,64.610001,66.150002,64.540001,66.050003,60.435787,471800
2019-02-06,66.160004,66.680000,65.720001,66.570000,60.911583,394600
2019-02-07,66.550003,66.830002,65.949997,66.540001,60.884136,382200
2019-02-08,66.550003,66.849998,66.099998,66.629997,60.966473,248300
2019-02-11,66.980003,67.010002,66.320000,66.360001,60.719440,398600
2019-02-12,66.360001,67.330002,66.269997,66.959999,61.268429,456700
2019-02-13,66.949997,67.139999,66.489998,66.519997,60.865822,296700
2019-02-14,66.519997,67.339996,66.010002,66.849998,61.167782,614900
2019-02-15,66.760002,67.169998,66.500000,66.720001,61.048836,472100
2019-02-19,66.879997,66.879997,66.180000,66.690002,61.021389,349800
2019-02-20,66.699997,67.180000,66.489998,66.540001,60.884136,469000
2019-02-21,64.970001,65.900002,63.009998,65.500000,59.932529,1305100
2019-02-22,64.250000,65.559998,63.959999,64.089996,58.642384,995000
2019-02-25,64.250000,65.489998,64.250000,64.949997,59.429272,712700
2019-02-26,64.760002,65.629997,64.709999,65.410004,59.850193,625300
2019-02-27,65.029999,65.830002,65.029999,65.639999,60.060631,501100
2019-02-28,65.540001,66.050003,65.230003,65.540001,59.969139,713500
2019-03-01,65.660004,65.980003,64.790001,64.889999,59.374386,482400
2019-03-04,64.870003,65.610001,64.860001,65.320000,59.767834,435400
2019-03-05,65.379997,65.599998,64.720001,64.769997,59.264584,490500
2019-03-06,64.879997,65.050003,64.639999,64.970001,59.447578,468500
2019-03-07,64.790001,66.120003,64.639999,65.209999,59.667187,626600
2019-03-08,65.180000,65.400002,64.410004,64.779999,59.273727,484800
2019-03-11,64.800003,65.580002,64.629997,64.959999,59.438435,741700
2019-03-12,64.879997,65.050003,64.610001,65.000000,59.475040,576000
2019-03-13,65.050003,65.089996,64.849998,64.900002,59.383541,710300
2019-03-14,64.730003,65.379997,64.690002,65.010002,59.755810,778500
2019-03-15,65.209999,65.720001,64.809998,65.660004,60.353260,1613000
2019-03-18,65.529999,65.629997,65.000000,65.470001,60.178631,465200
2019-03-19,65.459999,65.459999,64.839996,65.129997,59.866096,573900
2019-03-20,64.989998,65.169998,64.690002,64.690002,59.461666,374800
2019-03-21,64.599998,65.739998,64.269997,65.730003,60.417614,424900
2019-03-22,65.519997,65.820000,65.059998,65.629997,60.325691,655300
2019-03-25,65.519997,66.220001,65.160004,65.860001,60.537106,429600
2019-03-26,66.220001,66.370003,65.300003,65.540001,60.242966,523900
2019-03-27,65.580002,66.449997,65.519997,66.029999,60.693363,586600
2019-03-28,66.129997,66.809998,65.940002,66.459999,61.088612,428300
2019-03-29,66.339996,66.389999,65.680000,65.919998,60.592251,453100
2019-04-01,66.139999,66.250000,65.489998,65.959999,60.629032,420900
2019-04-02,65.790001,66.629997,65.389999,66.570000,61.189713,375100
2019-04-03,66.680000,67.209999,66.559998,66.980003,61.566589,619400
2019-04-04,67.000000,67.440002,66.690002,66.870003,61.465488,389500
2019-04-05,66.860001,67.070000,66.349998,66.599998,61.217297,356500
2019-04-08,66.639999,66.849998,66.199997,66.480003,61.106998,367300
2019-04-09,66.300003,66.610001,66.120003,66.500000,61.125378,325400
2019-04-10,66.660004,66.800003,66.389999,66.669998,61.281647,439700
2019-04-11,66.820000,67.050003,66.540001,66.540001,61.162159,429200
2019-04-12,66.779999,66.779999,66.110001,66.400002,61.033463,520700
2019-04-15,66.430000,66.639999,66.250000,66.339996,60.978310,388500
2019-04-16,66.389999,66.589996,66.169998,66.180000,60.831238,401300
2019-04-17,66.260002,66.459999,65.580002,65.849998,60.527916,350200
2019-04-18,65.940002,66.410004,65.760002,66.360001,60.996696,524800
2019-04-22,66.279999,66.470001,66.150002,66.320000,60.959927,153100
2019-04-23,66.430000,66.589996,65.620003,66.059998,60.720932,489000
2019-04-24,66.139999,66.139999,64.599998,64.879997,59.636311,653300
2019-04-25,64.970001,65.599998,64.970001,65.360001,60.077515,293400
2019-04-26,65.339996,65.440002,64.849998,65.120003,59.856915,361900
2019-04-29,65.150002,65.599998,64.860001,65.309998,60.031555,284100
2019-04-30,65.220001,65.669998,64.779999,65.629997,60.325691,441600
2019-05-01,64.879997,65.559998,64.160004,64.339996,59.139954,603000
2019-05-02,64.480003,65.709999,64.459999,65.250000,59.976410,490200
2019-05-03,65.379997,65.599998,64.930000,65.230003,59.958019,348600
2019-05-06,64.989998,66.089996,64.730003,66.029999,60.693363,596300
2019-05-07,65.639999,67.889999,65.559998,67.430000,61.980217,923600
2019-05-08,67.389999,67.800003,66.860001,67.550003,62.090527,1056900
2019-05-09,67.360001,68.949997,67.239998,68.370003,62.844257,873300
2019-05-10,68.250000,68.760002,67.199997,67.970001,62.476578,746800
2019-05-13,67.639999,68.199997,66.260002,67.790001,62.311123,535600
2019-05-14,67.769997,69.139999,67.769997,69.110001,63.524460,702900
2019-05-15,68.769997,69.379997,68.769997,69.059998,63.478466,552900
2019-05-16,69.019997,70.250000,69.019997,70.209999,64.535522,712000
2019-05-17,70.000000,70.529999,69.150002,69.970001,64.314926,612100
2019-05-21,69.500000,70.290001,69.459999,69.790001,64.149483,730200
2019-05-22,69.599998,70.099998,69.309998,69.910004,64.259781,684900
2019-05-23,69.769997,70.800003,69.760002,70.000000,64.342499,920700
2019-05-24,70.029999,70.550003,69.730003,69.959999,64.305740,468500
2019-05-27,70.010002,70.610001,70.010002,70.379997,64.691780,529800
2019-05-28,70.000000,70.860001,69.589996,70.790001,65.068657,1146000
2019-05-29,70.459999,70.470001,69.360001,69.580002,63.956440,675300
2019-05-30,69.440002,69.830002,69.019997,69.339996,63.735836,467500
2019-05-31,69.239998,69.709999,68.989998,69.360001,63.754234,645500
2019-06-03,69.300003,69.559998,68.800003,69.430000,63.818581,479300
2019-06-04,69.489998,69.940002,69.089996,69.839996,64.195435,582200
2019-06-05,70.050003,71.029999,69.860001,70.709999,64.995132,467800
2019-06-06,70.910004,71.519997,70.209999,70.650002,64.939972,380500
2019-06-07,70.580002,71.250000,70.449997,70.750000,65.031876,320400
2019-06-10,70.760002,70.769997,70.040001,70.269997,64.590675,902500
2019-06-11,70.339996,70.580002,69.809998,69.949997,64.296539,495700
2019-06-12,69.910004,70.540001,69.750000,70.300003,64.618271,559800
2019-06-13,70.110001,70.190002,69.190002,69.480003,64.151993,593100
2019-06-14,69.480003,69.720001,69.080002,69.419998,64.096573,393500
2019-06-17,69.510002,70.470001,69.250000,70.040001,64.669029,627500
2019-06-18,70.110001,70.540001,69.940002,70.120003,64.742920,439400
2019-06-19,70.199997,70.470001,69.910004,70.290001,64.899857,349800
2019-06-20,70.169998,70.309998,69.510002,69.589996,64.253548,323000
2019-06-21,69.589996,69.709999,67.339996,67.339996,62.176075,1818400
2019-06-24,67.699997,67.820000,66.820000,67.199997,62.046810,653400
2019-06-25,67.110001,67.190002,66.680000,67.000000,61.862171,376800
2019-06-26,66.870003,67.000000,66.349998,66.610001,61.502068,386000
2019-06-27,66.639999,67.160004,66.620003,67.040001,61.899094,383700
2019-06-28,67.129997,67.150002,66.419998,67.050003,61.908340,468600
2019-07-02,67.150002,67.470001,66.209999,66.730003,61.612869,496400
2019-07-03,66.760002,67.379997,66.680000,67.239998,62.083759,369200
2019-07-04,67.199997,67.339996,66.860001,67.150002,62.000660,102900
2019-07-05,66.989998,67.220001,66.559998,67.029999,61.889854,316600
2019-07-08,66.879997,67.139999,66.519997,66.760002,61.640560,351600
2019-07-09,66.760002,67.449997,66.589996,67.050003,61.908340,417500
2019-07-10,66.930000,67.580002,66.930000,67.309998,62.148396,399200
2019-07-11,67.250000,67.730003,67.129997,67.589996,62.406918,372000
2019-07-12,67.739998,67.820000,67.000000,67.080002,61.936012,356200
2019-07-15,67.019997,67.349998,66.699997,67.150002,62.000660,237400
2019-07-16,67.139999,67.139999,66.620003,66.860001,61.732895,510100
2019-07-17,66.970001,67.010002,66.669998,66.910004,61.779076,255800
2019-07-18,66.959999,67.230003,66.760002,66.910004,61.779076,319600
2019-07-19,67.089996,67.599998,66.860001,66.860001,61.732895,341100
2019-07-22,66.769997,67.190002,66.769997,67.190002,62.037601,177700
2019-07-23,67.239998,67.860001,66.839996,67.860001,62.656223,271000
2019-07-24,66.849998,67.120003,65.120003,66.410004,61.317406,1004400
2019-07-25,66.470001,67.040001,65.790001,66.800003,61.677494,429800
2019-07-26,66.940002,68.050003,66.940002,68.029999,62.813156,292400
2019-07-29,67.800003,69.190002,67.760002,68.839996,63.561043,591700
2019-07-30,68.629997,69.260002,67.800003,68.309998,63.071705,473700
2019-07-31,68.099998,68.650002,68.040001,68.480003,63.228661,578900
2019-08-01,68.339996,69.620003,68.339996,68.949997,63.662632,748700
2019-08-02,68.790001,69.050003,68.480003,68.809998,63.533352,413200
2019-08-06,68.269997,69.389999,67.510002,68.889999,63.607216,721000
2019-08-07,68.000000,69.639999,67.949997,69.320000,64.004257,712300
2019-08-08,69.370003,70.379997,69.199997,69.760002,64.410515,474400
2019-08-09,69.669998,71.120003,69.650002,70.510002,65.102989,651200
2019-08-12,70.230003,71.639999,70.220001,70.699997,65.278412,535700
2019-08-13,70.230003,71.519997,70.230003,71.239998,65.777008,637900
2019-08-14,70.800003,71.389999,70.269997,70.510002,65.102989,588100
2019-08-15,70.360001,71.400002,70.360001,70.989998,65.546181,482200
2019-08-16,71.370003,72.019997,71.080002,71.980003,66.460274,398200
2019-08-19,72.000000,72.720001,71.830002,72.290001,66.746490,404700
2019-08-20,71.959999,72.349998,71.559998,72.250000,66.709572,470900
2019-08-21,72.199997,72.410004,71.940002,72.199997,66.663406,402400
2019-08-22,72.089996,72.459999,71.349998,71.820000,66.312523,399800
2019-08-23,71.339996,71.500000,70.860001,71.000000,65.555435,365700
2019-08-26,71.160004,71.669998,71.070000,71.220001,65.758545,312700
2019-08-27,71.389999,71.790001,70.839996,71.610001,66.118652,571000
2019-08-28,71.430000,72.230003,71.260002,71.820000,66.312523,478000
2019-08-29,71.900002,72.900002,71.900002,72.669998,67.097366,370600
2019-08-30,72.800003,73.099998,72.000000,72.870003,67.282021,425800
2019-09-03,72.690002,73.230003,72.339996,73.150002,67.540543,470800
2019-09-04,73.220001,74.199997,73.209999,73.769997,68.113007,845400
2019-09-05,74.000000,74.790001,73.660004,74.250000,68.556206,523300
2019-09-06,74.239998,74.580002,73.500000,74.220001,68.528496,469000
2019-09-09,74.260002,74.699997,73.510002,74.500000,68.787033,415800
2019-09-10,74.290001,74.379997,73.250000,73.940002,68.269981,484700
2019-09-11,73.970001,74.230003,72.540001,72.650002,67.078888,857200
2019-09-12,72.449997,73.000000,72.110001,72.239998,66.990807,914200
2019-09-13,72.099998,72.720001,72.099998,72.440002,67.176277,638800
2019-09-16,71.709999,72.610001,71.709999,71.919998,66.694046,582400
2019-09-17,71.940002,72.709999,71.650002,72.209999,66.962982,528500
2019-09-18,72.360001,73.260002,72.000000,73.190002,67.871780,721600
2019-09-19,73.269997,74.110001,73.239998,73.269997,67.945938,621000
2019-09-20,73.349998,74.879997,73.239998,74.879997,69.438957,1769400
2019-09-23,74.709999,75.419998,74.440002,75.050003,69.596634,639500
2019-09-24,75.050003,76.309998,75.010002,75.769997,70.264297,518500
2019-09-25,75.709999,76.070000,75.379997,75.680000,70.180832,449900
2019-09-26,75.680000,76.050003,74.779999,75.059998,69.605873,416500
2019-09-27,75.370003,75.370003,74.370003,74.750000,69.318390,390800
2019-09-30,74.760002,75.860001,74.559998,75.459999,69.976791,463100
2019-10-01,75.500000,76.070000,74.610001,74.809998,69.374054,413800
2019-10-02,74.790001,75.129997,74.489998,74.879997,69.438957,358800
2019-10-03,74.739998,75.599998,74.650002,75.199997,69.735710,474500
2019-10-04,75.250000,75.250000,74.680000,74.849998,69.411148,424100
2019-10-07,74.910004,75.269997,74.519997,75.110001,69.652260,317700
2019-10-08,74.839996,74.940002,73.980003,74.029999,68.650742,546600
2019-10-09,74.070000,74.419998,73.910004,74.150002,68.762009,659800
2019-10-10,74.050003,74.300003,73.300003,73.430000,68.094322,591200
2019-10-11,73.760002,73.980003,72.870003,73.010002,67.704865,428000
2019-10-15,73.110001,73.180000,72.559998,72.599998,67.324646,446100
2019-10-16,72.519997,72.570000,71.430000,71.620003,66.415848,716200
2019-10-17,71.900002,72.139999,71.410004,71.500000,66.304565,528200
2019-10-18,71.959999,71.959999,71.129997,71.220001,66.044907,284800
2019-10-21,71.379997,71.580002,71.019997,71.419998,66.230377,455500
2019-10-22,71.559998,71.559998,70.769997,70.769997,65.627594,613100
2019-10-23,70.809998,71.000000,69.830002,69.849998,64.774475,595400
2019-10-24,69.949997,69.949997,69.160004,69.220001,64.190231,785600
2019-10-25,69.099998,69.809998,68.800003,69.599998,64.542610,1068100
2019-10-28,69.500000,69.959999,69.410004,69.800003,64.728088,309600
2019-10-29,69.529999,70.089996,69.400002,69.680000,64.616821,592800
2019-10-30,69.610001,70.320000,69.599998,70.150002,65.052666,201900
2019-10-31,70.000000,70.320000,69.879997,70.239998,65.136108,448500
2019-11-01,70.290001,70.449997,69.550003,69.900002,64.820831,428700
2019-11-04,70.000000,70.000000,68.959999,69.110001,64.088226,504400
2019-11-05,69.000000,69.180000,68.489998,68.970001,63.958424,444100
2019-11-06,69.099998,70.209999,68.820000,69.790001,64.718834,373700
2019-11-07,69.849998,70.709999,69.680000,70.290001,65.182495,376700
2019-11-08,70.570000,70.790001,69.980003,70.599998,65.469978,312200
2019-11-11,70.550003,70.889999,70.120003,70.309998,65.201027,417700
2019-11-12,70.320000,70.680000,70.180000,70.309998,65.201027,475500
